Product,Plant,ORDER_KEY,SOLD_TO_PARTY
product_1221678,plant_136,order_181148,customer_306
product_986853,plant_312,order_19392,customer_1786
product_142476,plant_209,order_155362,customer_1221
product_898245,plant_316,order_15252,customer_505
product_1379996,plant_316,order_192848,customer_10394
product_534465,plant_577,order_282161,customer_6490
product_1379771,plant_517,order_521670,customer_4720
product_513853,plant_601,order_41394,customer_8220
product_1994028,plant_168,order_33250,customer_72969
product_1858461,plant_453,order_150252,customer_3053
product_1359671,,order_379948,customer_2241
product_102701,plant_660,order_87717,customer_916
product_677720,plant_575,order_358431,customer_4210
product_890584,plant_601,order_244853,customer_2420
product_1349315,plant_72,order_176568,customer_303
product_797946,plant_601,order_266398,customer_9912
product_1295446,plant_273,order_65640,customer_7518
product_701414,plant_488,order_249069,customer_2428
product_1677904,plant_316,order_193039,customer_83154
product_733169,plant_601,order_233159,customer_823
product_980442,,order_437721,customer_242399
product_611488,plant_225,order_326290,customer_1525
product_8330,,order_549648,customer_3323
product_1382063,plant_316,order_24506,customer_1555
product_167149,plant_632,order_537087,customer_975
product_1444263,plant_547,order_268925,customer_2387
product_1734752,plant_356,order_107802,customer_7784
product_210651,plant_383,order_549504,customer_9682
product_1786487,plant_423,order_266927,customer_3414
product_1303458,plant_506,order_145119,customer_2475
product_153100,plant_304,order_335925,customer_1540
product_1740688,plant_209,order_211437,customer_2603
product_505207,plant_316,order_293851,customer_23420
product_468292,plant_107,order_136949,customer_6090
product_31867,plant_432,order_339190,customer_599
product_354873,plant_601,order_344611,customer_823
product_316112,plant_273,order_146704,customer_495
product_941474,plant_72,order_527353,customer_116007
product_1406080,plant_267,order_162684,customer_788
product_393715,,order_377959,customer_3065
product_513001,plant_245,order_378991,customer_5911
product_1322558,plant_305,order_485571,customer_7628
product_648863,plant_136,order_363500,customer_9428
product_163280,plant_414,order_532812,customer_3975
product_1983783,plant_660,order_431281,customer_6124
product_285433,plant_267,order_41549,customer_1504
product_356610,plant_601,order_49358,customer_14
product_779340,plant_151,order_179304,customer_106
product_1126566,plant_22,order_449449,customer_37
product_687773,plant_660,order_346643,customer_29
product_1420439,plant_72,order_263605,customer_923
product_666900,,order_437534,customer_574
product_847957,plant_316,order_271518,customer_649
product_1048915,plant_209,order_361198,customer_16835
product_1264318,,order_498418,customer_584
product_1145382,,order_402981,customer_574
product_1000001,plant_648,order_306644,customer_635
product_782443,plant_316,order_39616,customer_1117
product_1496359,plant_273,order_131367,customer_10341
product_1690662,,order_247916,customer_1674
product_674107,plant_433,order_273897,customer_611
product_527076,plant_355,order_497047,customer_170
product_720680,plant_316,order_318353,customer_64126
product_774391,plant_312,order_190310,customer_3302
product_1993911,plant_383,order_238938,customer_177073
product_318690,,order_364183,customer_2075
product_1029928,plant_203,order_288262,customer_76825
product_1015046,plant_601,order_113122,customer_470
product_334110,plant_151,order_481525,customer_150
product_1469575,plant_316,order_513101,customer_3726
product_85476,plant_547,order_167557,customer_18757
product_571318,plant_151,order_476935,customer_1271
product_469037,plant_151,order_277165,customer_3775
product_1706073,,order_95218,customer_9238
product_1778273,plant_70,order_237021,customer_9795
product_1863515,plant_419,order_225735,customer_2065
product_1881148,plant_312,order_429500,customer_355
product_905326,,order_29803,customer_88336
product_1238307,plant_601,order_158987,customer_9214
product_304607,plant_419,order_98517,customer_166
product_739708,plant_632,order_313540,customer_1036
product_1409802,,order_19134,customer_976
product_1996419,plant_419,order_203660,customer_268474
product_1661037,plant_316,order_464919,customer_422
product_1638502,plant_464,order_10761,customer_1893
product_678557,plant_316,order_543764,customer_18525
product_942372,plant_423,order_322213,customer_23555
product_697952,plant_273,order_406806,customer_613
product_938076,plant_383,order_116120,customer_7924
product_1172756,plant_72,order_461578,customer_5930
product_1880649,,order_444171,customer_12914
product_1816673,plant_273,order_388401,customer_1889
product_290193,plant_158,order_326625,customer_1300
product_109553,plant_675,order_44798,customer_9899
product_1297618,plant_575,order_408315,customer_1474
product_399955,plant_471,order_110766,customer_72
product_867908,plant_601,order_386497,customer_2613
product_1290612,plant_569,order_484453,customer_676
product_1621640,plant_209,order_410633,customer_339
product_727606,plant_316,order_203730,customer_26504
product_1037869,plant_316,order_334758,customer_4383
product_427124,plant_661,order_298720,customer_702
product_1728654,plant_488,order_471637,customer_9062
product_112454,plant_660,order_179335,customer_2093
product_731908,plant_312,order_57341,customer_1500
product_1224650,plant_316,order_504641,customer_42667
product_1635066,plant_5,order_266401,customer_2251
product_736516,plant_72,order_293552,customer_32304
product_1413372,plant_57,order_313611,customer_70
product_1277495,plant_316,order_454743,customer_19544
product_379990,plant_273,order_31936,customer_495
product_1399298,plant_139,order_185678,customer_1672
product_1734752,plant_661,order_46362,customer_175269
product_794365,plant_471,order_47417,customer_1206
product_1015965,plant_225,order_237687,customer_1525
product_1283112,plant_22,order_453543,customer_653
product_1566341,plant_135,order_248747,customer_21662
product_970884,plant_432,order_159426,customer_192
product_564271,plant_355,order_259734,customer_5996
product_1987074,plant_20,order_315179,customer_9752
product_371522,plant_190,order_215478,customer_1882
product_1290512,,order_292183,customer_1688
product_172102,plant_440,order_34438,customer_2390
product_556490,plant_135,order_153379,customer_859
product_1229534,plant_373,order_539592,customer_2142
product_658405,plant_209,order_150528,customer_2135
product_1684695,plant_267,order_528956,customer_452
product_532238,plant_601,order_413532,customer_3311
product_1505551,plant_466,order_110602,customer_512
product_719070,plant_383,order_250322,customer_148
product_1996493,plant_537,order_10059,customer_53880
product_1258781,plant_151,order_511703,customer_1271
product_761822,plant_139,order_231207,customer_309
product_1308110,plant_316,order_552600,customer_20018
product_1480801,plant_3,order_267737,customer_3361
product_769909,plant_146,order_396230,customer_10419
product_1506986,plant_151,order_357373,customer_438
product_1938079,plant_243,order_227734,customer_22873
product_490469,plant_312,order_391456,customer_910
product_474956,plant_466,order_504049,customer_3980
product_57432,plant_3,order_367515,customer_1848
product_2078,plant_648,order_433523,customer_82
product_1628426,,order_391405,customer_147
product_969589,plant_601,order_121629,customer_1450
product_1086067,plant_131,order_424109,customer_14423
product_1784325,plant_576,order_351702,customer_14567
product_31892,plant_440,order_541323,customer_1242
product_1960488,plant_633,order_302246,customer_536
product_1427734,plant_151,order_317518,customer_6275
product_693926,plant_601,order_241170,customer_607
product_1272595,plant_576,order_116772,customer_94775
product_79727,plant_419,order_154047,customer_2124
product_1190967,plant_440,order_383080,customer_1242
product_1626491,,order_243854,customer_22351
product_352572,plant_15,order_367437,customer_33786
product_284278,plant_273,order_32430,customer_495
product_1400556,plant_72,order_55910,customer_15653
product_1831410,plant_209,order_399259,customer_2265
product_1484734,plant_223,order_374600,customer_1033
product_1804115,plant_316,order_416860,customer_51965
product_105722,plant_506,order_293335,customer_1542
product_1939754,plant_316,order_114848,customer_14509
product_1868424,,order_131540,customer_4205
product_1727836,plant_218,order_235764,customer_937
product_1753447,plant_316,order_202658,customer_14975
product_1505583,plant_466,order_515619,customer_76
product_587771,plant_209,order_398438,customer_5269
product_1812720,plant_433,order_497548,customer_27011
product_405504,plant_72,order_365764,customer_1510
product_122051,plant_35,order_492844,customer_718
product_262722,plant_316,order_239145,customer_14014
product_625802,plant_267,order_398014,customer_2606
product_1267069,plant_315,order_59487,customer_1014
product_207006,plant_72,order_236257,customer_3108
product_459860,plant_131,order_433164,customer_63731
product_1127818,plant_312,order_172131,customer_1160
product_446599,plant_601,order_484814,customer_1014
product_1875463,plant_151,order_342472,customer_150
product_452601,plant_432,order_112815,customer_4901
product_217754,plant_632,order_10763,customer_975
product_1514788,plant_432,order_326535,customer_1583
product_301680,plant_151,order_178744,customer_437
product_1282581,plant_648,order_145856,customer_274
product_597582,plant_601,order_467406,customer_78
product_359114,,order_241422,customer_2031
product_1805857,plant_316,order_531198,customer_625
product_1595958,plant_660,order_500180,customer_368
product_241819,plant_136,order_526614,customer_132
product_364691,plant_267,order_121572,customer_238
product_935970,plant_432,order_147561,customer_85
product_307962,plant_316,order_312841,customer_4162
product_1128511,plant_22,order_503373,customer_715
product_351894,plant_36,order_273556,customer_65290
product_104768,plant_316,order_507841,customer_28381
product_1779123,plant_316,order_217932,customer_501
product_1734752,plant_72,order_454180,customer_2457
product_227534,,order_412478,customer_1248
product_469486,plant_316,order_246511,customer_1266
product_280225,plant_70,order_514907,customer_1290
product_907066,plant_209,order_505441,customer_10418
product_591964,plant_601,order_64732,customer_1887
product_379341,plant_229,order_339271,customer_4861
product_1644487,plant_72,order_72601,customer_1562
product_815583,plant_72,order_265788,customer_3025
product_994037,,order_414769,customer_34536
product_233504,plant_67,order_410811,customer_1606
product_497921,plant_70,order_316924,customer_9000
product_1550191,plant_131,order_272901,customer_2624
product_95593,plant_315,order_398540,customer_547
